file_name,yolo_model_confidence,yolo_class_id,yolo_xy_coords,ocr_bbox,ocr_bbox_norm,ocr_confidence,ocr_label,ocr_text,ocr_region,ocr_region_confidence,vehicle,no vehicle,car,bus,truck,motorcycle,only license plate
lp_train_3148,0.857063889503479,0,"[268.3266906738281, 174.97222900390625, 366.81573486328125, 238.99468994140625]","[272, 174, 363, 234]","[0.576271186440678, 0.5742574257425742, 0.7690677966101694, 0.7722772277227723]","[0.9998321533203125, 0.9998435974121094, 0.9995988011360168, 0.9998836517333984, 0.9998981952667236, 0.9998306035995483, 0.999717652797699, 0.9998133778572083, 0.9999840259552002, 0.9999972581863403]",License Plate,51G51332,Vietnam,0.999998688697815,{'score': 0.11544134467840195},{'score': 0.02728918008506298},{'score': 0.06722443550825119},{'score': 0.011155241169035435},{'score': 0.04594322293996811},{'score': 0.0011509143514558673},{'score': 0.7317956686019897}
lp_train_3149,0.716533184051514,0,"[243.55538940429688, 159.85658264160156, 291.3211975097656, 175.5699462890625]","[244, 160, 289, 173]","[0.5169491525423728, 0.528052805280528, 0.6122881355932204, 0.570957095709571]","[0.7082322239875793, 0.9070938229560852, 0.8810351490974426, 0.9035455584526062, 0.9658690094947815, 0.6616418957710266, 0.9005754590034485, 0.5336540341377258, 0.9997203946113586, 0.9999396800994873]",License Plate,5IF59111,Greece,0.435808926820755,{'score': 0.27466341853141785},{'score': 0.01392603013664484},{'score': 0.5966314077377319},{'score': 0.020279770717024803},{'score': 0.043781206011772156},{'score': 0.04748037829995155},{'score': 0.0032377676106989384}
lp_train_315,0.481316536664963,0,"[24.40323829650879, 26.736713409423828, 957.0040893554688, 485.34185791015625]","[7, 2, 998, 521]","[0.007, 0.003745318352059925, 0.998, 0.9756554307116105]","[0.9997749924659729, 0.999963641166687, 0.9999557733535767, 0.9972713589668274, 0.9999608993530273, 0.9995716214179993, 0.9999911785125732, 0.9999994039535522, 0.9999996423721313, 0.9999997615814209]",License Plate,HTB098,United States,0.998990833759308,{'score': 0.0007752919918857515},{'score': 0.0025678537786006927},{'score': 0.0005134248058311641},{'score': 0.000400741322664544},{'score': 0.0018196068704128265},{'score': 0.0007294538081623614},{'score': 0.9931936860084534}
lp_train_3150,0.841924846172333,0,"[235.57383728027344, 136.10162353515625, 328.20892333984375, 191.99783325195312]","[238, 134, 326, 191]","[0.5042372881355932, 0.44224422442244227, 0.690677966101695, 0.6303630363036303]","[0.9998854398727417, 0.9989538192749023, 0.9997209906578064, 0.9999300241470337, 0.9997952580451965, 0.9998421669006348, 0.9999442100524902, 0.9998314380645752, 0.9999833106994629, 0.9999985694885254]",License Plate,51F22261,Vietnam,1,{'score': 0.29200756549835205},{'score': 0.028776442632079124},{'score': 0.20026922225952148},{'score': 0.010484682396054268},{'score': 0.2476435750722885},{'score': 0.006284882314503193},{'score': 0.21453359723091125}
lp_train_3151,0.810256958007813,0,"[68.74443054199219, 200.5798797607422, 176.91207885742188, 261.5766296386719]","[69, 202, 176, 256]","[0.1461864406779661, 0.6666666666666666, 0.3728813559322034, 0.8448844884488449]","[0.9999220371246338, 0.9998650550842285, 0.9997346997261047, 0.999882698059082, 0.9999165534973145, 0.9999785423278809, 0.9998388290405273, 0.999674916267395, 0.9999632835388184, 0.9999957084655762]",License Plate,51F59011,Vietnam,0.999999642372131,{'score': 0.45252877473831177},{'score': 0.022788528352975845},{'score': 0.39811787009239197},{'score': 0.00518602691590786},{'score': 0.017785169184207916},{'score': 0.0025798652786761522},{'score': 0.10101384669542313}
lp_train_3152,,,,"[226, 187, 283, 218]","[0.4788135593220339, 0.6171617161716172, 0.5995762711864406, 0.7194719471947195]","[0.9491482973098755, 0.9987187385559082, 0.9988835453987122, 0.9992942810058594, 0.9973859190940857, 0.9986149072647095, 0.9998966455459595, 0.9999712705612183, 0.999983549118042, 0.9999855756759644]",License Plate,58250,Luxembourg,0.944700717926025,{'score': 0.1385970115661621},{'score': 0.029209919273853302},{'score': 0.07545772939920425},{'score': 0.018383363261818886},{'score': 0.07397947460412979},{'score': 0.0018945318879559636},{'score': 0.6624780297279358}
lp_train_3153,0.783057749271393,0,"[228.54115295410156, 214.26512145996094, 336.3775329589844, 263.4908142089844]","[231, 218, 335, 258]","[0.4894067796610169, 0.7194719471947195, 0.7097457627118644, 0.8514851485148515]","[0.9998828172683716, 0.999873161315918, 0.9997838139533997, 0.9998775720596313, 0.9999186992645264, 0.9999727010726929, 0.9998759031295776, 0.999803364276886, 0.9999494552612305, 0.999995231628418]",License Plate,51F59011,Vietnam,1,{'score': 0.19046583771705627},{'score': 0.004636507946997881},{'score': 0.19383494555950165},{'score': 0.003971901722252369},{'score': 0.011276265606284142},{'score': 0.0025784058962017298},{'score': 0.5932362079620361}
lp_train_3154,0.751068770885468,0,"[208.9423065185547, 169.08755493164062, 251.33448791503906, 184.12298583984375]","[210, 170, 250, 181]","[0.4449152542372881, 0.5610561056105611, 0.5296610169491526, 0.5973597359735974]","[0.5035814046859741, 0.6996349692344666, 0.6874803900718689, 0.1570585072040558, 0.26592332124710083, 0.33869442343711853, 0.38375502824783325, 0.42421838641166687, 0.9845629334449768, 0.9984651803970337]",License Plate,51E6711,Turkey,0.421946257352829,{'score': 0.28394192457199097},{'score': 0.00926523469388485},{'score': 0.556429922580719},{'score': 0.021086037158966064},{'score': 0.0258360393345356},{'score': 0.10086888074874878},{'score': 0.002571940189227462}
lp_train_3155,0.855207562446594,0,"[244.2097930908203, 147.56198120117188, 356.420654296875, 207.927734375]","[247, 152, 358, 203]","[0.5233050847457628, 0.5016501650165016, 0.7584745762711864, 0.66996699669967]","[0.9999573230743408, 0.9999570846557617, 0.9999924898147583, 0.9998615980148315, 0.9999834299087524, 0.9999830722808838, 0.9999890327453613, 0.9998947381973267, 0.9999445676803589, 0.9999942779541016]",License Plate,61A30001,Vietnam,1,{'score': 0.20433276891708374},{'score': 0.01447038259357214},{'score': 0.17596586048603058},{'score': 0.00857201125472784},{'score': 0.031058931723237038},{'score': 0.001029516221024096},{'score': 0.5645705461502075}
lp_train_3156,0.85071861743927,0,"[236.71435546875, 153.90457153320312, 340.6044616699219, 191.55967712402344]","[239, 157, 338, 192]","[0.5063559322033898, 0.5181518151815182, 0.7161016949152542, 0.6336633663366337]","[0.999922513961792, 0.999962568283081, 0.9999940395355225, 0.9998917579650879, 0.9999827146530151, 0.9999885559082031, 0.9999892711639404, 0.9999604225158691, 0.9999974966049194, 0.9999991655349731]",License Plate,61A30001,Vietnam,0.99999988079071,{'score': 0.15487463772296906},{'score': 0.023913254961371422},{'score': 0.04239378497004509},{'score': 0.012988497503101826},{'score': 0.026669176295399666},{'score': 0.0006853179656900465},{'score': 0.7384753227233887}
lp_train_3157,0.853641629219055,0,"[221.68824768066406, 200.17120361328125, 318.0906066894531, 248.2926483154297]","[225, 199, 314, 244]","[0.4766949152542373, 0.6567656765676567, 0.6652542372881356, 0.8052805280528053]","[0.999889612197876, 0.9998743534088135, 0.9998169541358948, 0.9999809265136719, 0.9997277855873108, 0.9998626708984375, 0.9997486472129822, 0.9999107122421265, 0.9999055862426758, 0.9999731779098511]",License Plate,51F04275,Vietnam,1,{'score': 0.3186114728450775},{'score': 0.02903064712882042},{'score': 0.4541001319885254},{'score': 0.010830160230398178},{'score': 0.012612761929631233},{'score': 0.0025900681503117085},{'score': 0.17222486436367035}
lp_train_3158,0.865559160709381,0,"[224.584228515625, 168.83538818359375, 322.5693054199219, 220.49583435058594]","[229, 168, 318, 217]","[0.4851694915254237, 0.5544554455445545, 0.673728813559322, 0.7161716171617162]","[0.9794283509254456, 0.9998249411582947, 0.9997369647026062, 0.9999881982803345, 0.9997133612632751, 0.9999052286148071, 0.9999305009841919, 0.9999649524688721, 0.999997615814209, 0.9999992847442627]",License Plate,51F02687,Vietnam,1,{'score': 0.29787108302116394},{'score': 0.04499995335936546},{'score': 0.3432970643043518},{'score': 0.004698175471276045},{'score': 0.03838265687227249},{'score': 0.002597411395981908},{'score': 0.2681536376476288}
lp_train_3159,0.845694065093994,0,"[94.51387023925781, 200.8676300048828, 198.88653564453125, 251.26202392578125]","[94, 202, 197, 247]","[0.19915254237288135, 0.6666666666666666, 0.4173728813559322, 0.8151815181518152]","[0.9997212290763855, 0.9998569488525391, 0.9997001886367798, 0.9999285936355591, 0.9998586177825928, 0.9999226331710815, 0.9998489618301392, 0.9998414516448975, 0.9999765157699585, 0.9999932050704956]",License Plate,51G51936,Vietnam,0.999999642372131,{'score': 0.329551637172699},{'score': 0.01692313700914383},{'score': 0.5406777858734131},{'score': 0.005038282368332148},{'score': 0.011663569137454033},{'score': 0.003088605124503374},{'score': 0.09305701404809952}
lp_train_316,0.958739995956421,0,"[6.4499664306640625, 18.132648468017578, 775.5930786132812, 385.0761413574219]","[0, 0, 798, 406]","[0.0, 0.0, 0.9975, 0.9878345498783455]","[0.9998515844345093, 0.9999376535415649, 0.9998049139976501, 0.9998689889907837, 0.9998216032981873, 0.9991256594657898, 0.999984860420227, 0.9999990463256836, 0.9999995231628418, 0.9999996423721313]",License Plate,D97950,United States,0.998168468475342,{'score': 0.0022254118230193853},{'score': 0.005274318158626556},{'score': 0.001008416060358286},{'score': 0.00015145042561925948},{'score': 0.0007357662543654442},{'score': 0.0003532750706654042},{'score': 0.9902513027191162}
lp_train_3160,0.799276649951935,0,"[236.1758575439453, 169.28988647460938, 324.54254150390625, 235.02928161621094]","[244, 169, 320, 227]","[0.5169491525423728, 0.5577557755775577, 0.6779661016949152, 0.7491749174917491]","[0.9997647404670715, 0.999825656414032, 0.9964403510093689, 0.9998883008956909, 0.999594509601593, 0.9997031092643738, 0.9997056126594543, 0.9999723434448242, 0.9999949932098389, 0.9999940395355225]",License Plate,G51936,Norway,0.728371739387512,{'score': 0.132060706615448},{'score': 0.009094408713281155},{'score': 0.59486323595047},{'score': 0.0009762623230926692},{'score': 0.003429044969379902},{'score': 0.004098397213965654},{'score': 0.2554778754711151}
lp_train_3161,0.863731622695923,0,"[169.6581268310547, 221.00469970703125, 263.66107177734375, 279.478515625]","[171, 220, 259, 281]","[0.3622881355932203, 0.7260726072607261, 0.548728813559322, 0.9273927392739274]","[0.9997989535331726, 0.9994168281555176, 0.9996477365493774, 0.9999724626541138, 0.9994947910308838, 0.9998238682746887, 0.9997389912605286, 0.9998180270195007, 0.9998353719711304, 0.9999810457229614]",License Plate,51F04275,Vietnam,0.999999761581421,{'score': 0.2581784427165985},{'score': 0.02563812956213951},{'score': 0.645628035068512},{'score': 0.005060786847025156},{'score': 0.015519228763878345},{'score': 0.0015687458217144012},{'score': 0.048406586050987244}
lp_train_3162,0.831197500228882,0,"[199.95736694335938, 160.86245727539062, 310.4962463378906, 197.47189331054688]","[201, 161, 308, 195]","[0.4258474576271186, 0.5313531353135313, 0.652542372881356, 0.6435643564356436]","[0.9997815489768982, 0.999972939491272, 0.999996542930603, 0.9999771118164062, 0.9999431371688843, 0.9998924732208252, 0.9999703168869019, 0.9999446868896484, 0.999996542930603, 0.9999984502792358]",License Plate,51A69172,Vietnam,1,{'score': 0.11585243791341782},{'score': 0.014820062555372715},{'score': 0.40496447682380676},{'score': 0.008943861350417137},{'score': 0.016783788800239563},{'score': 0.007125950418412685},{'score': 0.4315093755722046}
lp_train_3163,0.853420317173004,0,"[239.7946319580078, 250.34397888183594, 323.3334045410156, 293.705810546875]","[244, 252, 320, 291]","[0.5169491525423728, 0.8316831683168316, 0.6779661016949152, 0.9603960396039604]","[0.9994485974311829, 0.9999592304229736, 0.9999947547912598, 0.9999700784683228, 0.9999368190765381, 0.9999396800994873, 0.9999480247497559, 0.9999269247055054, 0.9999889135360718, 0.9999942779541016]",License Plate,51A69172,Vietnam,1,{'score': 0.3505159020423889},{'score': 0.06395067274570465},{'score': 0.5150279998779297},{'score': 0.011703981086611748},{'score': 0.027302095666527748},{'score': 0.006816033273935318},{'score': 0.0246832724660635}
lp_train_3164,0.798554003238678,0,"[177.0758514404297, 160.52346801757812, 227.91384887695312, 173.5012664794922]","[178, 160, 227, 172]","[0.3771186440677966, 0.528052805280528, 0.4809322033898305, 0.5676567656765676]","[0.7590263485908508, 0.8337613344192505, 0.4373997449874878, 0.5331966280937195, 0.2679269015789032, 0.35536402463912964, 0.9011634588241577, 0.9977280497550964, 0.9994500279426575, 0.9998100399971008]",License Plate,2PEBBB,Australia,0.406507521867752,{'score': 0.25927814841270447},{'score': 0.06904355436563492},{'score': 0.6322058439254761},{'score': 0.008193195797502995},{'score': 0.01931522786617279},{'score': 0.003536980366334319},{'score': 0.008426954969763756}
lp_train_3165,0.861679553985596,0,"[166.9976806640625, 126.96640014648438, 284.26873779296875, 181.03805541992188]","[169, 131, 281, 174]","[0.3580508474576271, 0.43234323432343236, 0.5953389830508474, 0.5742574257425742]","[0.9999319314956665, 0.9999667406082153, 0.99974125623703, 0.9999486207962036, 0.9998849630355835, 0.9998607635498047, 0.9993141889572144, 0.9999758005142212, 0.9999927282333374, 0.999996542930603]",License Plate,51F16159,Vietnam,0.99999988079071,{'score': 0.04361632466316223},{'score': 0.02527889423072338},{'score': 0.05341619625687599},{'score': 0.0010421992046758533},{'score': 0.005468790419399738},{'score': 0.0009042202145792544},{'score': 0.8702732920646667}
lp_train_3166,0.875996589660645,0,"[326.8168640136719, 186.22076416015625, 409.6371765136719, 242.035888671875]","[331, 185, 406, 238]","[0.701271186440678, 0.6105610561056105, 0.8601694915254238, 0.7854785478547854]","[0.9975568056106567, 0.9995087385177612, 0.9996138215065002, 0.9999384880065918, 0.9995964169502258, 0.9986125230789185, 0.7015159726142883, 0.9997183680534363, 0.999969482421875, 0.9999961853027344]",License Plate,51F16159,Vietnam,1,{'score': 0.26117226481437683},{'score': 0.09214624017477036},{'score': 0.24207894504070282},{'score': 0.003317943075671792},{'score': 0.2583481967449188},{'score': 0.004054349381476641},{'score': 0.13888199627399445}
lp_train_3167,0.841249585151672,0,"[138.1660614013672, 101.28973388671875, 251.9513397216797, 159.2449493408203]","[139, 105, 248, 149]","[0.2944915254237288, 0.3465346534653465, 0.5254237288135594, 0.49174917491749176]","[0.9999134540557861, 0.9999604225158691, 0.9997233748435974, 0.9998564720153809, 0.9996569156646729, 0.999828577041626, 0.9998965263366699, 0.9999321699142456, 0.9999986886978149, 0.9999995231628418]",License Plate,51G47281,Vietnam,0.999998927116394,{'score': 0.10603009909391403},{'score': 0.03514386713504791},{'score': 0.17659932374954224},{'score': 0.0008489901665598154},{'score': 0.00420898525044322},{'score': 0.0006047667120583355},{'score': 0.6765639185905457}
lp_train_3168,0.854592382907867,0,"[223.27560424804688, 246.8726348876953, 309.2741394042969, 292.9543762207031]","[226, 254, 305, 285]","[0.4788135593220339, 0.8382838283828383, 0.6461864406779662, 0.9405940594059405]","[0.9999101161956787, 0.9998582601547241, 0.9995176792144775, 0.9998041987419128, 0.9987939596176147, 0.9998018145561218, 0.9998483657836914, 0.9987475872039795, 0.9999884366989136, 0.9999973773956299]",License Plate,51G47281,Vietnam,0.999995350837708,{'score': 0.3062095642089844},{'score': 0.026598507538437843},{'score': 0.6125666499137878},{'score': 0.0009564369102008641},{'score': 0.003568972460925579},{'score': 0.0018668209668248892},{'score': 0.04823298752307892}
lp_train_3169,0.87154620885849,0,"[132.5643310546875, 113.56246185302734, 233.90133666992188, 176.61148071289062]","[131, 115, 234, 173]","[0.2775423728813559, 0.3795379537953795, 0.4957627118644068, 0.570957095709571]","[0.9984885454177856, 0.9999130964279175, 0.999480664730072, 0.9998786449432373, 0.9999316930770874, 0.9995156526565552, 0.9958822727203369, 0.9997987151145935, 0.9999825954437256, 0.999991774559021]",License Plate,51F20754,Vietnam,0.999999761581421,{'score': 0.4025540053844452},{'score': 0.008890269324183464},{'score': 0.2684745490550995},{'score': 0.006889169104397297},{'score': 0.06180658936500549},{'score': 0.0017326597589999437},{'score': 0.24965272843837738}
lp_train_317,0.948405861854553,0,"[9.095497131347656, 17.710552215576172, 777.6749877929688, 392.4705505371094]","[0, 0, 800, 414]","[0.0, 0.0, 1.0, 1.0]","[0.9998732805252075, 0.9998005032539368, 0.9996331930160522, 0.9998652935028076, 0.9997614026069641, 0.9996461868286133, 0.999835729598999, 0.9999972581863403, 0.999998927116394, 0.9999990463256836]",License Plate,282662,United States,0.99540102481842,{'score': 0.00036339109647087753},{'score': 0.0003761067637242377},{'score': 0.00026455349870957434},{'score': 4.413928763824515e-05},{'score': 0.00011122403520857915},{'score': 2.8392179956426844e-05},{'score': 0.998812198638916}
