,bbox,bbox_norm,confidence,label,text,region,region_confidence,file_name
2454,"[0, 105, 2, 53]","[0.0, 0.9722222222222222, 0.03389830508474576, 0.8983050847457628]","[0.9997934699058533, 0.9999233484268188, 0.9996383190155029, 0.9999310970306396, 0.9994500279426575, 0.9997302889823914, 0.9999200105667114, 0.9998093247413635, 0.9999984502792358, 0.9999994039535522]",License Plate,51G27471,Vietnam,0.9999966621398926,lp_train_3063
2455,"[1, 109, 0, 55]","[0.009174311926605505, 1.0, 0.0, 0.9482758620689655]","[0.9999356269836426, 0.9999262094497681, 0.9996922016143799, 0.9998557567596436, 0.9998539686203003, 0.9999704360961914, 0.9999148845672607, 0.9997743964195251, 0.9999959468841553, 0.999998927116394]",License Plate,51G51008,Vietnam,0.9999626874923706,lp_train_3064
2456,"[12, 120, 7, 58]","[0.0916030534351145, 0.916030534351145, 0.11475409836065574, 0.9508196721311475]","[0.9996833801269531, 0.9996064305305481, 0.9999009370803833, 0.9998743534088135, 0.9994634985923767, 0.9995343685150146, 0.9986140727996826, 0.9979405999183655, 0.9999669790267944, 0.9999936819076538]",License Plate,56N0666,Vietnam,0.999997615814209,lp_train_3065
2457,"[4, 111, 5, 63]","[0.03278688524590164, 0.9098360655737705, 0.07246376811594203, 0.9130434782608695]","[0.9999204874038696, 0.9984235763549805, 0.9997199177742004, 0.9998005032539368, 0.9993371367454529, 0.9997264742851257, 0.9997709393501282, 0.9940389394760132, 0.999954342842102, 0.9999972581863403]",License Plate,51G47281,Vietnam,0.9999997615814209,lp_train_3066
2458,"[1, 95, 3, 53]","[0.010416666666666666, 0.9895833333333334, 0.05084745762711865, 0.8983050847457628]","[0.9998794794082642, 0.9999197721481323, 0.9999943971633911, 0.999956488609314, 0.9999089241027832, 0.9999715089797974, 0.9999314546585083, 0.9999589920043945, 0.9999982118606567, 0.9999997615814209]",License Plate,51A89714,Vietnam,1.0,lp_train_3067
2459,"[0, 87, 4, 34]","[0.0, 0.9775280898876404, 0.09090909090909091, 0.7727272727272727]","[0.9998773336410522, 0.9999650716781616, 0.9999912977218628, 0.9999397993087769, 0.9998437166213989, 0.9999316930770874, 0.9999624490737915, 0.9999829530715942, 0.9999923706054688, 0.9999986886978149]",License Plate,51A89714,Vietnam,0.9999995231628418,lp_train_3068
2460,"[0, 98, 0, 28]","[0.0, 0.98989898989899, 0.0, 0.9655172413793104]","[0.9999290704727173, 0.9999587535858154, 0.9996073842048645, 0.9999579191207886, 0.9998711347579956, 0.9999557733535767, 0.999956488609314, 0.9999191761016846, 0.9999979734420776, 0.9999995231628418]",License Plate,51F49142,Vietnam,0.9999995231628418,lp_train_3069
2461,"[9, 750, 1, 387]","[0.011936339522546418, 0.9946949602122016, 0.002583979328165375, 1.0]","[0.9936432838439941, 0.9997569918632507, 0.9996066689491272, 0.998913049697876, 0.998634397983551, 0.9996600151062012, 0.9994964599609375, 0.9999920129776001, 0.999996542930603, 0.9999953508377075]",License Plate,MM2622,United States,0.5060865879058838,lp_train_307
2462,"[7, 88, 2, 34]","[0.07777777777777778, 0.9777777777777777, 0.045454545454545456, 0.7727272727272727]","[0.7120177149772644, 0.9994081258773804, 0.9995406866073608, 0.9995402097702026, 0.9995504021644592, 0.99932861328125, 0.9978638291358948, 0.9999241828918457, 0.9999964237213135, 0.9999984502792358]",License Plate,1F49142,Spain,0.4869896471500397,lp_train_3070
2463,"[0, 46, 2, 13]","[0.0, 0.9583333333333334, 0.14285714285714285, 0.9285714285714286]","[0.5570449829101562, 0.9229879975318909, 0.9295479655265808, 0.8750525116920471, 0.43492886424064636, 0.8220663070678711, 0.5764559507369995, 0.6371594667434692, 0.9988846182823181, 0.9997232556343079]",License Plate,1A45572,Vietnam,0.41681885719299316,lp_train_3071
2464,"[3, 86, 3, 27]","[0.03409090909090909, 0.9772727272727273, 0.09375, 0.84375]","[0.9998835325241089, 0.9999316930770874, 0.9999257326126099, 0.9999738931655884, 0.9999502897262573, 0.9999493360519409, 0.999913215637207, 0.9998307228088379, 0.9999847412109375, 0.9999946355819702]",License Plate,51B21666,Vietnam,1.0,lp_train_3072
2465,"[1, 102, 8, 61]","[0.00980392156862745, 1.0, 0.12307692307692308, 0.9384615384615385]","[0.9998375177383423, 0.9989228844642639, 0.9998823404312134, 0.9999452829360962, 0.9999029636383057, 0.999941349029541, 0.9997885823249817, 0.973128616809845, 0.999927282333374, 0.9999946355819702]",License Plate,51B21666,Vietnam,1.0,lp_train_3073
2466,NA,NA,NA,NA,NA,NA,NA,lp_train_3074
2467,"[0, 102, 0, 43]","[0.0, 0.9532710280373832, 0.0, 0.7166666666666667]","[0.8387256264686584, 0.9996541738510132, 0.9990345239639282, 0.9998972415924072, 0.999942421913147, 0.999622106552124, 0.9995848536491394, 0.9998137354850769, 0.9999779462814331, 0.9999924898147583]",License Plate,11F20754,Vietnam,0.9999988079071045,lp_train_3075
2468,"[4, 100, 3, 65]","[0.04, 1.0, 0.04225352112676056, 0.9154929577464789]","[0.9995287656784058, 0.9994662404060364, 0.9996285438537598, 0.9999079704284668, 0.9993680119514465, 0.9997898936271667, 0.9990787506103516, 0.99932861328125, 0.9999982118606567, 0.9999994039535522]",License Plate,51F31118,Vietnam,1.0,lp_train_3076
2469,"[15, 109, 6, 62]","[0.13274336283185842, 0.9646017699115044, 0.08333333333333333, 0.8611111111111112]","[0.5980570316314697, 0.9978675842285156, 0.9999775886535645, 0.99996018409729, 0.9996439218521118, 0.9999061822891235, 0.9998443126678467, 0.9622333645820618, 0.9998940229415894, 0.9999662637710571]",License Plate,51A96141,Vietnam,0.9999996423721313,lp_train_3077
2470,"[0, 37, 4, 12]","[0.0, 0.9736842105263158, 0.3076923076923077, 0.9230769230769231]","[0.2583259344100952, 0.3170957565307617, 0.2925524413585663, 0.4928129017353058, 0.38865289092063904, 0.4867294132709503, 0.4970801770687103, 0.9463972449302673, 0.9992111921310425, 0.9998413324356079]",License Plate,M14673,Vietnam,0.49352073669433594,lp_train_3078
2471,"[6, 110, 8, 35]","[0.05172413793103448, 0.9482758620689655, 0.17391304347826086, 0.7608695652173914]","[0.9999191761016846, 0.9999798536300659, 0.9999961853027344, 0.9999759197235107, 0.999893069267273, 0.9999711513519287, 0.9999891519546509, 0.999954104423523, 0.9999954700469971, 0.9999986886978149]",License Plate,51A96141,Vietnam,0.999998927116394,lp_train_3079
2472,"[5, 77, 0, 32]","[0.06493506493506493, 1.0, 0.0, 0.9411764705882353]","[0.9999735355377197, 0.999846339225769, 0.9994240999221802, 0.9990203380584717, 0.9998067021369934, 0.9998859167098999, 0.9999791383743286, 0.9999520778656006, 0.9999996423721313, 0.9999996423721313]",License Plate,5777770,Israel,0.999321699142456,lp_train_308
2473,"[12, 109, 5, 33]","[0.10526315789473684, 0.956140350877193, 0.12195121951219512, 0.8048780487804879]","[0.9999160766601562, 0.9999704360961914, 0.999995231628418, 0.9999816417694092, 0.999920129776001, 0.9999688863754272, 0.9999880790710449, 0.9999347925186157, 0.9999922513961792, 0.9999977350234985]",License Plate,51A96141,Vietnam,1.0,lp_train_3080
2474,"[0, 112, 5, 39]","[0.0, 0.9572649572649573, 0.1111111111111111, 0.8666666666666667]","[0.9999512434005737, 0.9999785423278809, 0.9999923706054688, 0.9999922513961792, 0.9998636245727539, 0.9999333620071411, 0.9999061822891235, 0.9998103976249695, 0.9999934434890747, 0.9999978542327881]",License Plate,60A03868,Vietnam,1.0,lp_train_3081
2475,"[3, 112, 7, 34]","[0.02564102564102564, 0.9572649572649573, 0.1590909090909091, 0.7727272727272727]","[0.9999213218688965, 0.9999440908432007, 0.9997534155845642, 0.999697208404541, 0.9998494386672974, 0.9998738765716553, 0.9999380111694336, 0.999434769153595, 0.9997437596321106, 0.9999288320541382]",License Plate,50LD04411,Vietnam,0.9999994039535522,lp_train_3082
2476,"[0, 106, 6, 45]","[0.0, 0.9906542056074766, 0.10526315789473684, 0.7894736842105263]","[0.9996634721755981, 0.999967098236084, 0.9999879598617554, 0.9999539852142334, 0.999833345413208, 0.999871015548706, 0.99991774559021, 0.9998124241828918, 0.9999890327453613, 0.9999964237213135]",License Plate,51A85325,Vietnam,0.9999961853027344,lp_train_3083
2477,"[0, 40, 3, 16]","[0.0, 0.9523809523809523, 0.15789473684210525, 0.8421052631578947]","[0.7771145701408386, 0.562572181224823, 0.233434796333313, 0.6418028473854065, 0.41719546914100647, 0.8177781701087952, 0.7362300753593445, 0.8497766256332397, 0.9046536087989807, 0.9954622387886047]",License Plate,11E13332,Vietnam,0.9903006553649902,lp_train_3084
2478,"[0, 95, 5, 43]","[0.0, 0.9134615384615384, 0.08928571428571429, 0.7678571428571429]","[0.9998756647109985, 0.9999222755432129, 0.9996480941772461, 0.9999042749404907, 0.9994698166847229, 0.9997963309288025, 0.9999610185623169, 0.9998099207878113, 0.9999990463256836, 0.9999996423721313]",License Plate,51F24403,Vietnam,0.9999997615814209,lp_train_3085
2479,"[2, 87, 1, 32]","[0.022222222222222223, 0.9666666666666667, 0.02, 0.64]","[0.9773263335227966, 0.9999494552612305, 0.999745786190033, 0.9998632669448853, 0.9994753003120422, 0.9997724890708923, 0.9999605417251587, 0.9998714923858643, 0.9999986886978149, 0.9999988079071045]",License Plate,51F24403,Vietnam,1.0,lp_train_3086
2480,"[1, 108, 4, 50]","[0.009259259259259259, 1.0, 0.07692307692307693, 0.9615384615384616]","[0.9996911287307739, 0.9999889135360718, 0.9999957084655762, 0.9999556541442871, 0.9999253749847412, 0.9999765157699585, 0.9999362230300903, 0.9998397827148438, 0.9999912977218628, 0.9999959468841553]",License Plate,51A72078,Vietnam,1.0,lp_train_3087
2481,"[2, 91, 4, 58]","[0.021505376344086023, 0.978494623655914, 0.06349206349206349, 0.9206349206349206]","[0.9077498316764832, 0.99932861328125, 0.9970909357070923, 0.999896764755249, 0.997783362865448, 0.9994314312934875, 0.9993165731430054, 0.9995019435882568, 0.9999645948410034, 0.999990701675415]",License Plate,51G51332,Vietnam,0.998982846736908,lp_train_3088
2482,"[1, 111, 3, 34]","[0.00819672131147541, 0.9098360655737705, 0.07317073170731707, 0.8292682926829268]","[0.9993934631347656, 0.9999219179153442, 0.9997220635414124, 0.9999421834945679, 0.9999339580535889, 0.9993231296539307, 0.9999057054519653, 0.9998542070388794, 0.9999741315841675, 0.9999978542327881]",License Plate,51F69545,Vietnam,1.0,lp_train_3089
2483,"[4, 475, 0, 228]","[0.008333333333333333, 0.9895833333333334, 0.0, 1.0]","[0.9996343851089478, 0.999935507774353, 0.9992994070053101, 0.9994627833366394, 0.9998666048049927, 0.999764621257782, 0.9998279809951782, 0.9999926090240479, 0.9999983310699463, 0.9999973773956299]",License Plate,GZK9526,Mexico,0.9999909400939941,lp_train_309
2484,"[2, 99, 8, 39]","[0.01834862385321101, 0.908256880733945, 0.16666666666666666, 0.8125]","[0.9997584223747253, 0.999910831451416, 0.9993941783905029, 0.9999470710754395, 0.9995946288108826, 0.9990543723106384, 0.9998162388801575, 0.9998867511749268, 0.9999996423721313, 0.9999998807907104]",License Plate,51F15585,Vietnam,1.0,lp_train_3090
2485,"[1, 90, 2, 36]","[0.010869565217391304, 0.9782608695652174, 0.05263157894736842, 0.9473684210526315]","[0.9998056292533875, 0.9999065399169922, 0.999612033367157, 0.999953031539917, 0.9997319579124451, 0.9993122816085815, 0.9997199177742004, 0.9996784925460815, 0.9999984502792358, 0.9999994039535522]",License Plate,51F15585,Vietnam,1.0,lp_train_3091
2486,NA,NA,NA,NA,NA,NA,NA,lp_train_3092
2487,"[3, 101, 5, 43]","[0.029411764705882353, 0.9901960784313726, 0.11363636363636363, 0.9772727272727273]","[0.9999184608459473, 0.9999533891677856, 0.9997761845588684, 0.9999822378158569, 0.9999371767044067, 0.9998983144760132, 0.9999626874923706, 0.999832272529602, 0.999987006187439, 0.9999958276748657]",License Plate,51G01440,Vietnam,0.9999996423721313,lp_train_3093
2488,"[0, 93, 0, 43]","[0.0, 0.9393939393939394, 0.0, 0.9772727272727273]","[0.9999110698699951, 0.9999628067016602, 0.9998087286949158, 0.9999737739562988, 0.9999769926071167, 0.9999467134475708, 0.9999576807022095, 0.999934196472168, 0.9999916553497314, 0.9999966621398926]",License Plate,51G01440,Vietnam,0.9999998807907104,lp_train_3094
2489,"[7, 113, 8, 42]","[0.06086956521739131, 0.9826086956521739, 0.18604651162790697, 0.9767441860465116]","[0.9999386072158813, 0.9999547004699707, 0.9998388290405273, 0.999910831451416, 0.9999216794967651, 0.9997609257698059, 0.9998787641525269, 0.9998693466186523, 0.9999958276748657, 0.9999984502792358]",License Plate,51C59323,Vietnam,0.9999997615814209,lp_train_3095
2490,"[1, 80, 5, 49]","[0.011764705882352941, 0.9411764705882353, 0.08771929824561403, 0.8596491228070176]","[0.9994854927062988, 0.9999366998672485, 0.9999943971633911, 0.9999805688858032, 0.9998708963394165, 0.9998869895935059, 0.9996320009231567, 0.9746893048286438, 0.9992130994796753, 0.9999239444732666]",License Plate,51A05227,Vietnam,0.9999998807907104,lp_train_3096
2491,"[0, 98, 4, 31]","[0.0, 0.98989898989899, 0.11428571428571428, 0.8857142857142857]","[0.999243974685669, 0.999955415725708, 0.9994041919708252, 0.9999303817749023, 0.9998989105224609, 0.9998082518577576, 0.9999359846115112, 0.9999595880508423, 0.9999914169311523, 0.9999969005584717]",License Plate,51G21670,Vietnam,0.9999920129776001,lp_train_3097
2492,"[0, 93, 5, 48]","[0.0, 0.9393939393939394, 0.08928571428571429, 0.8571428571428571]","[0.9990147352218628, 0.9996898174285889, 0.9996340274810791, 0.999943733215332, 0.9996768236160278, 0.9998626708984375, 0.9999042749404907, 0.9999426603317261, 0.9999892711639404, 0.9999948740005493]",License Plate,51G21670,Vietnam,0.9998030066490173,lp_train_3098
2493,NA,NA,NA,NA,NA,NA,NA,lp_train_3099
2494,"[2, 288, 0, 120]","[0.006944444444444444, 1.0, 0.0, 0.8391608391608392]","[0.9993155002593994, 0.999680757522583, 0.9998694658279419, 0.999858021736145, 0.9998413324356079, 0.9999425411224365, 0.9997407793998718, 0.9999773502349854, 0.999997615814209, 0.9999991655349731]",License Plate,ANYTEXT,United States,0.6158252954483032,lp_train_310
2495,"[5, 103, 15, 41]","[0.04716981132075472, 0.9716981132075472, 0.3333333333333333, 0.9111111111111111]","[0.999808132648468, 0.9999178647994995, 0.9997110962867737, 0.9998505115509033, 0.9998841285705566, 0.9998708963394165, 0.9998986721038818, 0.9997557997703552, 0.9999996423721313, 0.9999998807907104]",License Plate,51F59881,Vietnam,1.0,lp_train_3100
2496,"[1, 92, 1, 39]","[0.010638297872340425, 0.9787234042553191, 0.023255813953488372, 0.9069767441860465]","[0.9998914003372192, 0.9999265670776367, 0.9997546076774597, 0.9999231100082397, 0.9997798800468445, 0.9998555183410645, 0.9998912811279297, 0.999901294708252, 0.999997615814209, 0.9999991655349731]",License Plate,51F22261,Vietnam,1.0,lp_train_3101
2497,"[0, 88, 5, 33]","[0.0, 0.9777777777777777, 0.14285714285714285, 0.9428571428571428]","[0.763737142086029, 0.9998894929885864, 0.9999924898147583, 0.9999932050704956, 0.9999485015869141, 0.9999217987060547, 0.9999902248382568, 0.9999370574951172, 0.9999786615371704, 0.9999936819076538]",License Plate,51A01204,Vietnam,0.9999998807907104,lp_train_3102
2498,"[4, 90, 0, 22]","[0.0425531914893617, 0.9574468085106383, 0.0, 0.9166666666666666]","[0.9997828602790833, 0.9999717473983765, 0.9999955892562866, 0.9999854564666748, 0.9999604225158691, 0.9999451637268066, 0.9999876022338867, 0.9999685287475586, 0.999925971031189, 0.9999946355819702]",License Plate,51A01204,Vietnam,1.0,lp_train_3103
2499,"[0, 108, 3, 41]","[0.0, 0.972972972972973, 0.07317073170731707, 1.0]","[0.9997901320457458, 0.9998568296432495, 0.9998875856399536, 0.9997550845146179, 0.9998595714569092, 0.9998745918273926, 0.9995056390762329, 0.9999903440475464, 0.9999970197677612, 0.9999984502792358]",License Plate,30V3993,Vietnam,0.999943733215332,lp_train_3104
2500,"[0, 93, 2, 37]","[0.0, 0.9789473684210527, 0.047619047619047616, 0.8809523809523809]","[0.3342736065387726, 0.9994506239891052, 0.9995050430297852, 0.9999700784683228, 0.999461829662323, 0.9998306035995483, 0.9997307658195496, 0.9997958540916443, 0.9999414682388306, 0.999984860420227]",License Plate,51F06948,Vietnam,0.999993085861206,lp_train_3105
2501,"[4, 93, 3, 26]","[0.041666666666666664, 0.96875, 0.09375, 0.8125]","[0.9998725652694702, 0.9999665021896362, 0.9997754693031311, 0.9999878406524658, 0.9998088479042053, 0.9999233484268188, 0.9999220371246338, 0.9999048709869385, 0.9999982118606567, 0.9999994039535522]",License Plate,51F06948,Vietnam,0.9999985694885254,lp_train_3106
2502,"[3, 102, 18, 56]","[0.02857142857142857, 0.9714285714285714, 0.3, 0.9333333333333333]","[0.7709552645683289, 0.3247404098510742, 0.5758605003356934, 0.6170787215232849, 0.7832887172698975, 0.8166443705558777, 0.7489076256752014, 0.997782289981842, 0.9998270869255066, 0.9999078512191772]",License Plate,20V3933,Vietnam,0.9623783826828003,lp_train_3107
2503,"[2, 100, 4, 62]","[0.019417475728155338, 0.970873786407767, 0.057971014492753624, 0.8985507246376812]","[0.9978654980659485, 0.9998733997344971, 0.9993721842765808, 0.9997829794883728, 0.9998584985733032, 0.9997803568840027, 0.9994329810142517, 0.9340532422065735, 0.999997615814209, 0.9999994039535522]",License Plate,51G39466,Vietnam,0.9999994039535522,lp_train_3108
2504,"[0, 38, 2, 13]","[0.0, 0.9743589743589743, 0.15384615384615385, 1.0]","[0.6461097002029419, 0.9818222522735596, 0.9973742961883545, 0.9982722997665405, 0.9974079728126526, 0.996547520160675, 0.9974461793899536, 0.9023606181144714, 0.9995988011360168, 0.9999047517776489]",License Plate,51G51332,Vietnam,0.9830907583236694,lp_train_3109
2505,NA,NA,NA,NA,NA,NA,NA,lp_train_311
2506,"[1, 98, 7, 56]","[0.010101010101010102, 0.98989898989899, 0.11864406779661017, 0.9491525423728814]","[0.9997490048408508, 0.9998873472213745, 0.9997692704200745, 0.9999854564666748, 0.9997748732566833, 0.9999498128890991, 0.9995854496955872, 0.9997718930244446, 0.9998962879180908, 0.9999840259552002]",License Plate,51F07973,Vietnam,1.0,lp_train_3110
2507,"[3, 99, 10, 49]","[0.02857142857142857, 0.9428571428571428, 0.18867924528301888, 0.9245283018867925]","[0.9998830556869507, 0.9999569654464722, 0.9998251795768738, 0.9999889135360718, 0.9998468160629272, 0.9999645948410034, 0.9998339414596558, 0.9999449253082275, 0.9999133348464966, 0.9999741315841675]",License Plate,51F07973,Vietnam,1.0,lp_train_3111
2508,"[1, 93, 6, 39]","[0.01020408163265306, 0.9489795918367347, 0.14285714285714285, 0.9285714285714286]","[0.9998880624771118, 0.9998985528945923, 0.9998144507408142, 0.9999520778656006, 0.9998268485069275, 0.9999047517776489, 0.9998502731323242, 0.999945878982544, 0.9999983310699463, 0.9999994039535522]",License Plate,51F61712,Vietnam,1.0,lp_train_3112
2509,"[1, 85, 2, 45]","[0.011627906976744186, 0.9883720930232558, 0.043478260869565216, 0.9782608695652174]","[0.9993139505386353, 0.9996731281280518, 0.9996466636657715, 0.9999188184738159, 0.9996367692947388, 0.9998811483383179, 0.9996612071990967, 0.9998698234558105, 0.999996542930603, 0.9999988079071045]",License Plate,51F61712,Vietnam,1.0,lp_train_3113
