,bbox,confidence,label,text,region,region_confidence,file_path
1438,"[0, 89, 0, 26]","[0.9300536513328552, 0.9998301267623901, 0.9993902444839478, 0.9999785423278809, 0.9992263317108154, 0.9998946189880371, 0.9989057779312134, 0.9998482465744019, 0.99997878074646, 0.9999958276748657]",License Plate,51F07973,Vietnam,0.9999997615814209,lp_train_2137
1439,"[14, 124, 17, 65]","[0.9999504089355469, 0.9999587535858154, 0.9999140501022339, 0.9999570846557617, 0.9968357682228088, 0.9996073842048645, 0.9999760389328003, 0.9999935626983643, 0.9999990463256836, 0.9999991655349731]",License Plate,GRNN001,Canada,0.9821760058403015,lp_train_4812
1440,"[3, 105, 0, 61]","[0.9939984083175659, 0.8937603235244751, 0.9307020902633667, 0.7175289988517761, 0.7176203727722168, 0.5611634850502014, 0.40384194254875183, 0.9998687505722046, 0.9999988079071045, 0.9999990463256836]",License Plate,Y98880O,Spain,0.512553870677948,lp_train_158
1441,"[1, 76, 0, 23]","[0.998391330242157, 0.9998505115509033, 0.9998278617858887, 0.9999523162841797, 0.9989551305770874, 0.9983490705490112, 0.9964436888694763, 0.999991774559021, 0.9999994039535522, 0.9999991655349731]",License Plate,Y350856,Germany,0.9997624754905701,lp_train_158
1442,NA,NA,NA,NA,NA,NA,lp_train_4240
1443,"[1, 96, 2, 25]","[0.9999371767044067, 0.9998648166656494, 0.9999063014984131, 0.9999679327011108, 0.9999463558197021, 0.9999792575836182, 0.9999645948410034, 0.9999589920043945, 0.9999454021453857, 0.9999492168426514]",License Plate,93LD00103,Vietnam,0.9993264675140381,lp_train_757
1444,"[1, 50, 3, 34]","[0.999903678894043, 0.9999376535415649, 0.9998136162757874, 0.9997091889381409, 0.9996261596679688, 0.9996973276138306, 0.9998002648353577, 0.9930927753448486, 0.9992173910140991, 0.9999260902404785]",License Plate,79H120023,Vietnam,0.9999979734420776,lp_train_5846
1445,"[0, 104, 0, 28]","[0.9993552565574646, 0.9998950958251953, 0.9995036125183105, 0.9999258518218994, 0.9999163150787354, 0.9998528957366943, 0.9994298815727234, 0.999568521976471, 0.9999306201934814, 0.9999762773513794]",License Plate,51F21255,Vietnam,0.9999998807907104,lp_train_1775
1446,"[1, 74, 1, 22]","[0.9988034963607788, 0.9999741315841675, 0.9999926090240479, 0.9998488426208496, 0.9998955726623535, 0.9998500347137451, 0.9999140501022339, 0.9995977282524109, 0.9999885559082031, 0.9999951124191284]",License Plate,51A77529,Vietnam,0.9999996423721313,lp_train_1405
1447,"[0, 78, 0, 36]","[0.9999825954437256, 0.9997780919075012, 0.9998383522033691, 0.9998119473457336, 0.9250594973564148, 0.9998910427093506, 0.9999004602432251, 0.9999829530715942, 0.9999910593032837, 0.9999951124191284]",License Plate,EVSROCK,United States,0.9994729161262512,lp_train_4535
1448,NA,NA,NA,NA,NA,NA,lp_train_6951
1449,"[3, 92, 4, 29]","[0.9999682903289795, 0.999966025352478, 0.9999898672103882, 0.9999243021011353, 0.9998470544815063, 0.9999006986618042, 0.9998995065689087, 0.9999727010726929, 0.9999979734420776, 0.9999998807907104]",License Plate,60A35981,Vietnam,1.0,lp_train_3308
1450,NA,NA,NA,NA,NA,NA,lp_train_5709
1451,"[1, 105, 6, 41]","[0.9997888207435608, 0.9999741315841675, 0.9999916553497314, 0.9999933242797852, 0.9999756813049316, 0.9999469518661499, 0.9999916553497314, 0.9999737739562988, 0.9999977350234985, 0.999998927116394]",License Plate,51A01204,Vietnam,1.0,lp_train_2889
1452,"[2, 108, 3, 28]","[0.9995729327201843, 0.9999109506607056, 0.9993597865104675, 0.9999206066131592, 0.9994145631790161, 0.9997740387916565, 0.9999747276306152, 0.9998836517333984, 0.999996542930603, 0.9999991655349731]",License Plate,51F24403,Vietnam,1.0,lp_train_615
1453,NA,NA,NA,NA,NA,NA,lp_train_6440
1454,"[2, 101, 4, 30]","[0.9999123811721802, 0.999976396560669, 0.9998582601547241, 0.9999701976776123, 0.9999396800994873, 0.9999573230743408, 0.9999490976333618, 0.9998908042907715, 0.9999985694885254, 0.9999995231628418]",License Plate,51G21748,Vietnam,0.9999996423721313,lp_train_737
1455,"[1, 52, 0, 14]","[0.9818673133850098, 0.9998596906661987, 0.9981210827827454, 0.9997554421424866, 0.9994788765907288, 0.9993898868560791, 0.7361992001533508, 0.761744499206543, 0.9999501705169678, 0.9999905824661255]",License Plate,51G3160,Vietnam,0.9999977350234985,lp_train_2477
1456,"[7, 138, 0, 56]","[0.9876686930656433, 0.9974640607833862, 0.999535322189331, 0.8766576051712036, 0.9997352957725525, 0.9993619322776794, 0.9995816349983215, 0.9984756112098694, 0.9996603727340698, 0.9963945746421814]",License Plate,MH20EE7596,Unknown,0.8683885335922241,lp_train_4013
1457,"[0, 110, 4, 32]","[0.9990313053131104, 0.9999192953109741, 0.999841570854187, 0.9998972415924072, 0.9998658895492554, 0.999879002571106, 0.9998660087585449, 0.999860405921936, 0.9999974966049194, 0.9999991655349731]",License Plate,51G31691,Vietnam,0.9999996423721313,lp_train_2781
1458,NA,NA,NA,NA,NA,NA,lp_train_6769
1459,"[3, 129, 10, 45]","[0.9998646974563599, 0.9999319314956665, 0.999690055847168, 0.9998883008956909, 0.9999194145202637, 0.999879002571106, 0.9999220371246338, 0.9998807907104492, 0.9999994039535522, 0.9999998807907104]",License Plate,51F59881,Vietnam,1.0,lp_train_2365
1460,"[2, 109, 4, 43]","[0.9997898936271667, 0.9999089241027832, 0.9994574189186096, 0.99988853931427, 0.9995003938674927, 0.9998409748077393, 0.9999165534973145, 0.9998936653137207, 0.9999979734420776, 0.9999994039535522]",License Plate,51F57493,Vietnam,1.0,lp_train_2775
1461,"[6, 129, 0, 33]","[0.999836802482605, 0.9999704360961914, 0.999990701675415, 0.9999397993087769, 0.9998751878738403, 0.9998515844345093, 0.9999147653579712, 0.9998857975006104, 0.9999920129776001, 0.9999974966049194]",License Plate,51A85325,Vietnam,0.9999990463256836,lp_train_2184
1462,"[0, 100, 0, 32]","[0.9999690055847168, 0.9999010562896729, 0.9996067881584167, 0.9999480247497559, 0.9999274015426636, 0.9998958110809326, 0.9999557733535767, 0.9999890327453613, 0.9999963045120239, 0.9999932050704956]",License Plate,G47281,Spain,0.44502946734428406,lp_train_2278
1463,"[7, 85, 9, 73]","[0.9998194575309753, 0.9997747540473938, 0.9998867511749268, 0.9995673298835754, 0.999908447265625, 0.999686598777771, 0.9999120235443115, 0.999873161315918, 0.9999668598175049, 0.9998623132705688]",License Plate,59P223930,Vietnam,1.0,lp_train_5537
1464,NA,NA,NA,NA,NA,NA,lp_train_3370
1465,"[0, 59, 4, 35]","[0.999893307685852, 0.9997957348823547, 0.9999711513519287, 0.9993866682052612, 0.9997912049293518, 0.9998519420623779, 0.9998549222946167, 0.9998180270195007, 0.999930739402771, 0.999866247177124]",License Plate,68C137520,Vietnam,0.9999984502792358,lp_train_2016
1466,NA,NA,NA,NA,NA,NA,lp_train_3821
1467,"[0, 98, 7, 30]","[0.9996898174285889, 0.9999712705612183, 0.9999958276748657, 0.9999384880065918, 0.9999150037765503, 0.9999575614929199, 0.9999855756759644, 0.9999319314956665, 0.9999951124191284, 0.999998927116394]",License Plate,51A96141,Vietnam,0.9999998807907104,lp_train_1826
1468,"[0, 92, 4, 47]","[0.998979389667511, 0.99983811378479, 0.9999825954437256, 0.9999428987503052, 0.9999799728393555, 0.9998524188995361, 0.9979981780052185, 0.9999116659164429, 0.9999979734420776, 0.9999991655349731]",License Plate,51A60216,Vietnam,0.9999997615814209,lp_train_3130
1469,NA,NA,NA,NA,NA,NA,lp_train_5099
1470,"[2, 376, 0, 184]","[0.9988045692443848, 0.9999808073043823, 0.9999091625213623, 0.9999542236328125, 0.9999181032180786, 0.9999076128005981, 0.9999971389770508, 0.9999998807907104, 0.9999998807907104, 0.9999998807907104]",License Plate,J95BCS,Mexico,0.9915556311607361,lp_train_302
1471,"[0, 87, 0, 44]","[0.9997592568397522, 0.9998575448989868, 0.9998382329940796, 0.9999681711196899, 0.9999791383743286, 0.9992559552192688, 0.9999749660491943, 0.9999938011169434, 0.9999955892562866, 0.9999972581863403]",License Plate,VIPER,Australia,0.7460845708847046,lp_train_4007
1472,NA,NA,NA,NA,NA,NA,lp_train_5508
1473,NA,NA,NA,NA,NA,NA,lp_train_149
1474,NA,NA,NA,NA,NA,NA,lp_train_7020
1475,NA,NA,NA,NA,NA,NA,lp_train_6276
1476,"[2, 110, 8, 44]","[0.9997178912162781, 0.9998534917831421, 0.9997803568840027, 0.999817430973053, 0.9999268054962158, 0.9998565912246704, 0.9999191761016846, 0.9999349117279053, 0.9999994039535522, 0.9999998807907104]",License Plate,51F59881,Vietnam,1.0,lp_train_2654
1477,"[3, 100, 10, 57]","[0.9943668246269226, 0.99980229139328, 0.999743640422821, 0.9991033673286438, 0.6312012672424316, 0.9998348951339722, 0.9999949932098389, 0.9999986886978149, 0.9999994039535522, 0.9999995231628418]",License Plate,URRM0M,United States,0.9997755885124207,lp_train_4946
1478,NA,NA,NA,NA,NA,NA,lp_train_130
1479,NA,NA,NA,NA,NA,NA,lp_train_6267
1480,"[1, 106, 2, 33]","[0.9999121427536011, 0.9999614953994751, 0.9999892711639404, 0.9999165534973145, 0.9998847246170044, 0.9998149275779724, 0.9999158382415771, 0.9999661445617676, 0.9999793767929077, 0.9999974966049194]",License Plate,61A39534,Vietnam,1.0,lp_train_796
1481,"[9, 80, 6, 59]","[0.9999164342880249, 0.9999226331710815, 0.9998403787612915, 0.9999237060546875, 0.9999284744262695, 0.999893307685852, 0.9990084767341614, 0.9999614953994751, 0.9995033740997314, 0.9998106360435486]",License Plate,54T15417,Vietnam,0.9999991655349731,lp_train_5279
1482,"[0, 83, 4, 28]","[0.976612389087677, 0.9797049760818481, 0.9988065958023071, 0.9996212720870972, 0.9997445940971375, 0.9997579455375671, 0.9998524188995361, 0.9997690320014954, 0.9999990463256836, 0.9999997615814209]",License Plate,51F59881,Vietnam,0.999985933303833,lp_train_2990
1483,NA,NA,NA,NA,NA,NA,lp_train_4468
1484,"[2, 99, 2, 36]","[0.9999586343765259, 0.9999830722808838, 0.9999935626983643, 0.9999246597290039, 0.9998761415481567, 0.9999525547027588, 0.9999047517776489, 0.999971866607666, 0.9999947547912598, 0.9999992847442627]",License Plate,60A35981,Vietnam,1.0,lp_train_3057
1485,"[0, 50, 3, 17]","[0.7691641449928284, 0.997818112373352, 0.9977828860282898, 0.9957515001296997, 0.9992098808288574, 0.943943202495575, 0.9996914863586426, 0.680493175983429, 0.9999204874038696, 0.9999942779541016]",License Plate,11FB2605,Vietnam,0.9974404573440552,lp_train_3352
1486,NA,NA,NA,NA,NA,NA,lp_train_2552
1487,NA,NA,NA,NA,NA,NA,lp_train_3892
1488,NA,NA,NA,NA,NA,NA,lp_train_4234
1489,NA,NA,NA,NA,NA,NA,lp_train_5232
1490,"[6, 130, 51, 131]","[0.9999253749847412, 0.9998244643211365, 0.9999194145202637, 0.9999322891235352, 0.9999827146530151, 0.9999943971633911, 0.9999951124191284, 0.9999973773956299, 0.999998927116394, 0.9999994039535522]",License Plate,R8GT,Sweden,0.992377758026123,lp_train_186
1491,NA,NA,NA,NA,NA,NA,lp_train_186
1492,"[0, 118, 7, 82]","[0.9997603297233582, 0.9879391193389893, 0.9293717741966248, 0.9618687033653259, 0.9780851602554321, 0.967552900314331, 0.4877311587333679, 0.999402642250061, 0.9999926090240479, 0.9999955892562866]",License Plate,AD0000,Moldova,0.5698655843734741,lp_train_3921
1493,"[0, 88, 3, 29]","[0.9958229064941406, 0.9997668862342834, 0.9769182205200195, 0.9220614433288574, 0.9878215193748474, 0.9863726496696472, 0.7291290163993835, 0.9868724346160889, 0.9817495346069336, 0.9999125003814697]",License Plate,80NG37618,Vietnam,0.888846218585968,lp_train_4315
1494,"[2, 97, 0, 25]","[0.9998447895050049, 0.9996763467788696, 0.9998666048049927, 0.9996131062507629, 0.9996570348739624, 0.999723494052887, 0.9990398287773132, 0.9999688863754272, 0.9999971389770508, 0.9999990463256836]",License Plate,56S4698,Vietnam,0.999879002571106,lp_train_825
1495,"[2, 91, 4, 58]","[0.9077498316764832, 0.99932861328125, 0.9970909357070923, 0.999896764755249, 0.997783362865448, 0.9994314312934875, 0.9993165731430054, 0.9995019435882568, 0.9999645948410034, 0.999990701675415]",License Plate,51G51332,Vietnam,0.998982846736908,lp_train_3088
1496,NA,NA,NA,NA,NA,NA,lp_train_2416
1497,"[1, 85, 2, 45]","[0.9993139505386353, 0.9996731281280518, 0.9996466636657715, 0.9999188184738159, 0.9996367692947388, 0.9998811483383179, 0.9996612071990967, 0.9998698234558105, 0.999996542930603, 0.9999988079071045]",License Plate,51F61712,Vietnam,1.0,lp_train_3113
1498,"[2, 42, 0, 10]","[0.6341975927352905, 0.830241322517395, 0.9814922213554382, 0.3531081974506378, 0.7080454230308533, 0.9938918352127075, 0.962207555770874, 0.800819456577301, 0.9929719567298889, 0.9998691082000732]",License Plate,82A08616,Vietnam,0.9962978959083557,lp_train_3468
1499,NA,NA,NA,NA,NA,NA,lp_train_5752
1500,"[142, 1197, 5, 588]","[0.9999276399612427, 0.9996187686920166, 0.999881386756897, 0.9998830556869507, 0.999934196472168, 0.9999352693557739, 0.9999575614929199, 0.9999969005584717, 0.9999986886978149, 0.999998927116394]",License Plate,HFW719A,Mexico,0.9999998807907104,lp_train_4144
1501,NA,NA,NA,NA,NA,NA,lp_train_1749
1502,"[1, 94, 2, 24]","[0.9998049139976501, 0.9999037981033325, 0.9997084736824036, 0.9999525547027588, 0.9996144771575928, 0.9999834299087524, 0.9999018907546997, 0.9999370574951172, 0.9999983310699463, 0.999998927116394]",License Plate,51F63034,Vietnam,1.0,lp_train_851
1503,"[1, 96, 4, 35]","[0.9996789693832397, 0.9115610718727112, 0.9999725818634033, 0.9999585151672363, 0.9997097849845886, 0.9997273087501526, 0.9999669790267944, 0.9999513626098633, 0.9999946355819702, 0.9999947547912598]",License Plate,52Y6490,Vietnam,0.9997422099113464,lp_train_1981
1504,NA,NA,NA,NA,NA,NA,lp_train_6304
1505,"[2, 111, 5, 57]","[0.9995909333229065, 0.9999269247055054, 0.9996939897537231, 0.9998794794082642, 0.9997883439064026, 0.999862790107727, 0.9998730421066284, 0.9816298484802246, 0.9999496936798096, 0.9999970197677612]",License Plate,51G31691,Vietnam,0.9999997615814209,lp_train_2776
1506,NA,NA,NA,NA,NA,NA,lp_train_3851
1507,"[5, 99, 10, 62]","[0.9993124008178711, 0.9997685551643372, 0.9988135099411011, 0.9999258518218994, 0.9997672438621521, 0.9996527433395386, 0.9996364116668701, 0.9961804151535034, 0.9998661279678345, 0.9999511241912842]",License Plate,51G21670,Vietnam,0.999998927116394,lp_train_2733
1508,NA,NA,NA,NA,NA,NA,lp_train_6126
1509,"[11, 100, 18, 93]","[0.9997974038124084, 0.999887228012085, 0.9998052716255188, 0.9995445609092712, 0.999847412109375, 0.9998088479042053, 0.9996600151062012, 0.9997857213020325, 0.9998757839202881, 0.9999747276306152]",License Plate,52F53512,Vietnam,0.9999996423721313,lp_train_5342
1510,NA,NA,NA,NA,NA,NA,lp_train_1355
1511,"[0, 265, 0, 130]","[0.9982574582099915, 0.9998749494552612, 0.999270498752594, 0.9998859167098999, 0.9998854398727417, 0.9998354911804199, 0.9998917579650879, 0.9999970197677612, 0.999998927116394, 0.9999991655349731]",License Plate,19W402,United States,0.9084768295288086,lp_train_5174
1512,"[2, 107, 0, 34]","[0.9998505115509033, 0.9999587535858154, 0.9997041821479797, 0.9998667240142822, 0.9996340274810791, 0.9998400211334229, 0.9999079704284668, 0.9997143149375916, 0.999998927116394, 0.9999998807907104]",License Plate,51F32488,Vietnam,1.0,lp_train_1998
1513,"[0, 87, 0, 25]","[0.2671957314014435, 0.9988369345664978, 0.9998812675476074, 0.9997746348381042, 0.9996148347854614, 0.999321699142456, 0.9995657801628113, 0.999823272228241, 0.9994574189186096, 0.9999783039093018]",License Plate,71A89714,Vietnam,0.9999990463256836,lp_train_1248
1514,"[0, 236, 0, 114]","[0.6215565204620361, 0.9982282519340515, 0.9991618394851685, 0.9984943866729736, 0.9986931681632996, 0.9994007349014282, 0.9958064556121826, 0.9999701976776123, 0.9999949932098389, 0.9999969005584717]",License Plate,05F339,United States,0.9853561520576477,lp_train_215
1515,"[55, 64, 46, 50]","[0.9577548503875732, 0.9870712161064148, 0.9876178503036499, 0.9858211874961853, 0.9823976159095764, 0.9858108758926392, 0.9864698052406311, 0.9926769733428955, 0.9951004385948181, 0.9960816502571106]",License Plate,,Unknown,0.9925934672355652,lp_train_183
1516,"[2, 104, 0, 25]","[0.9988441467285156, 0.9999687671661377, 0.9999923706054688, 0.9999364614486694, 0.9999107122421265, 0.9999760389328003, 0.999993085861206, 0.9999173879623413, 0.9999911785125732, 0.9999960660934448]",License Plate,51A96141,Vietnam,1.0,lp_train_955
1517,NA,NA,NA,NA,NA,NA,lp_train_6374
1518,"[2, 102, 3, 28]","[0.9998936653137207, 0.9999436140060425, 0.9994800686836243, 0.9999544620513916, 0.9998756647109985, 0.9998908042907715, 0.9999245405197144, 0.9998812675476074, 0.9999970197677612, 0.9999990463256836]",License Plate,51G51936,Vietnam,0.9999998807907104,lp_train_1088
1519,"[0, 95, 2, 28]","[0.9999572038650513, 0.9997598528862, 0.9999910593032837, 0.9999934434890747, 0.9998030066490173, 0.9999631643295288, 0.9999427795410156, 0.9999604225158691, 0.9999731779098511, 0.9999955892562866]",License Plate,48A05177,Vietnam,1.0,lp_train_939
1520,"[10, 107, 7, 31]","[0.9999195337295532, 0.9999614953994751, 0.9997572302818298, 0.9999715089797974, 0.9999345541000366, 0.9998636245727539, 0.9999854564666748, 0.9999614953994751, 0.999996542930603, 0.9999992847442627]",License Plate,51G10209,Vietnam,0.9999995231628418,lp_train_3123
1521,"[1, 106, 0, 26]","[0.9998794794082642, 0.9999611377716064, 0.9993228912353516, 0.9998878240585327, 0.999710738658905, 0.9998692274093628, 0.9998600482940674, 0.9999755620956421, 0.9999946355819702, 0.9999984502792358]",License Plate,51F73420,Vietnam,1.0,lp_train_717
1522,NA,NA,NA,NA,NA,NA,lp_train_5788
1523,"[0, 83, 8, 36]","[0.9999263286590576, 0.9999594688415527, 0.999721109867096, 0.9999310970306396, 0.9998038411140442, 0.9999690055847168, 0.9998143315315247, 0.9999715089797974, 0.9999970197677612, 0.9999991655349731]",License Plate,51F73029,Vietnam,0.9999997615814209,lp_train_2875
1524,"[0, 89, 1, 74]","[0.9998308420181274, 0.9998841285705566, 0.9999643564224243, 0.9997408986091614, 0.9998252987861633, 0.9996949434280396, 0.9998797178268433, 0.999890923500061, 0.9991158843040466, 0.9999300241470337]",License Plate,59G133671,Vietnam,0.9999964237213135,lp_train_5687
1525,"[0, 106, 2, 50]","[0.9998262524604797, 0.9999579191207886, 0.9999902248382568, 0.9999654293060303, 0.9999243021011353, 0.999970555305481, 0.9999418258666992, 0.9999774694442749, 0.9999839067459106, 0.9999979734420776]",License Plate,51A89714,Vietnam,1.0,lp_train_2626
1526,NA,NA,NA,NA,NA,NA,lp_train_6341
1527,NA,NA,NA,NA,NA,NA,lp_train_2302
1528,NA,NA,NA,NA,NA,NA,lp_train_5931
1529,"[0, 109, 2, 34]","[0.988644003868103, 0.9999066591262817, 0.9992775321006775, 0.9999393224716187, 0.9998486042022705, 0.9996508359909058, 0.9998230338096619, 0.999923825263977, 0.9998838901519775, 0.999958872795105]",License Plate,51G21670,Vietnam,0.9999967813491821,lp_train_2361
1530,"[4, 111, 5, 63]","[0.9999204874038696, 0.9984235763549805, 0.9997199177742004, 0.9998005032539368, 0.9993371367454529, 0.9997264742851257, 0.9997709393501282, 0.9940389394760132, 0.999954342842102, 0.9999972581863403]",License Plate,51G47281,Vietnam,0.9999997615814209,lp_train_3066
1531,"[2, 93, 0, 25]","[0.9998231530189514, 0.9999351501464844, 0.9995201826095581, 0.9998667240142822, 0.9996144771575928, 0.9998400211334229, 0.9998834133148193, 0.9999103546142578, 0.9999618530273438, 0.999994158744812]",License Plate,51F44614,Vietnam,0.9999998807907104,lp_train_1071
1532,"[1, 81, 3, 27]","[0.9998239874839783, 0.999901533126831, 0.9997636675834656, 0.9999493360519409, 0.9998083710670471, 0.9998015761375427, 0.9997662901878357, 0.9999387264251709, 0.9999983310699463, 0.9999992847442627]",License Plate,51F61712,Vietnam,0.9999997615814209,lp_train_1225
1533,"[0, 85, 5, 73]","[0.9998113512992859, 0.9999474287033081, 0.9992985725402832, 0.9999591112136841, 0.9999128580093384, 0.999932050704956, 0.9998061060905457, 0.9998764991760254, 0.9998985528945923, 0.9999223947525024]",License Plate,59T162133,Vietnam,0.9999998807907104,lp_train_6412
